INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
1612742,688424,2171469,1193676,474367,610212,2249434,196561,3122470,1154423,1331748,776508,1733345,778053,939379,1387806,122995,4792470,1474315,716844,323734,836950,1030625,2291587,858664,2387551,8348875,2008021,1089864,483222,520104,1456380,6659837,772799,625419,433187,511646,701215,1806133,9385135,871412,3288635,2770609,2809059,1916186,1890667,1707003,228888,1063662,730001
2741486,994783,2118231,1710065,966484,502301,3634923,172181,3733830,711246,980193,567705,1217831,1181012,868850,1575324,335170,2295603,1258368,415085,936781,421326,776136,2484024,4155466,1802112,2204509,116838,436102,190254,750342,1493961,2467497,440534,335180,290249,194725,795077,559740,10589143,709131,1403764,3144782,477073,1509095,1477736,3352973,1005078,1811905,1491762
992080,287816,2396377,2798215,396679,156764,1388771,211037,945414,1075057,1351817,963893,2176117,263684,487063,368813,461212,841503,728332,346423,319411,2161822,545997,1332621,822732,827312,2194591,347090,681975,585601,278422,851943,3684926,1299465,430949,588514,861317,1823715,866340,10343924,233207,1414300,500824,1102561,484493,924151,987425,1022133,1262649,436306
959138,1291514,3694778,328810,525251,230488,3412164,309540,530613,743835,979304,250773,1193733,1754990,282664,679452,95199,1345192,507044,1559647,444652,525836,1034228,1932724,2064207,1141061,2214723,497058,416661,522643,1149312,656772,4735223,530935,909014,618426,574316,1139296,1501439,6536410,791072,3100633,1061475,761950,1005445,781005,1462629,229916,1513709,486486
2254749,452969,2358462,941626,171156,265561,1700154,97641,479672,325235,1766217,234588,599129,271658,668293,1126457,127104,1091831,739947,418944,434680,1153300,267475,3025374,952708,2650958,1194134,408752,237529,286271,173638,713311,1935755,1135487,376405,280400,445726,1029138,817312,3117991,312982,3625039,876224,488290,746903,1473846,1781007,690198,733958,1937643
661431,2042945,2910734,1615303,661288,135884,3728756,111269,3179348,504237,653121,479461,2560015,1381036,491555,595350,235860,919144,1478840,599500,593206,767044,494952,1780357,942142,1251337,1155626,644417,847239,537620,755844,707391,5131127,923314,353646,793164,2321995,779529,1118835,4784683,643711,1860171,1398378,763943,1581115,873056,1246560,1042285,1194948,467034
1371790,786130,1402278,521747,392516,213351,2502298,105030,1346678,557388,538111,663313,804218,398714,393720,1197144,224710,426611,947690,1140872,133108,411932,1796482,1482935,1348691,1153434,941276,475357,449063,133351,214724,584847,6860424,797071,381419,1080829,588469,680259,1732236,6489117,499097,2174473,4109727,580874,712754,1406469,271936,557820,936886,458108
802185,376223,1299769,1863250,304762,223111,2275698,237327,2085070,414676,1411319,303942,2122269,326855,852917,279278,107587,1868181,542967,711383,172973,486456,460311,881548,1297395,1439464,3735593,150475,971410,487193,540417,935855,4669467,1161750,582015,384349,564970,1798154,348237,3048714,150250,2234597,1036322,2396643,2528489,808596,697999,275861,1040541,881041
1320875,524619,1831903,821877,330341,202777,3216659,115715,2313510,1036671,1519684,708383,1038202,841753,1486099,778203,183954,812455,183176,890055,134637,278389,1963132,894292,417923,1672497,1667107,343964,693542,699218,638933,577135,5529270,519027,1022070,249681,1001737,508656,1137520,2334428,319324,5491163,3112300,853033,917882,689983,586175,442149,910506,785984
3894970,668565,4083164,1893559,355769,177694,1096070,384388,2498893,636441,504374,423993,685838,447296,659313,782425,124214,1095922,450051,370371,275720,526791,1006979,1489618,549677,2064203,3519966,492222,591414,588521,382400,382634,8146852,491782,240133,287353,1201202,1888861,660216,4112594,1587894,1442881,1435291,558668,486731,1177452,3595521,1049560,1526447,578499
1609966,872774,5132545,1482047,302984,88473,1087082,185726,1194597,1500015,914039,318843,1227841,394949,1009061,1159510,225322,786040,339783,602288,657532,746683,1440775,2628228,1668229,1352392,4923255,315764,716980,152298,371101,635023,2579931,165414,315497,1138803,621632,1200556,1501540,5474273,700200,2158732,1375102,184676,1350779,778023,1161572,401879,2474369,314060
1594190,837725,1324249,892043,361324,211403,5076389,165899,1481741,990309,1961179,426846,2296303,460007,486502,1222802,520176,331508,622133,1249172,533354,649018,1534781,880302,1464764,928176,692848,645802,202983,436847,748643,793241,2702675,501059,311043,693375,440751,678292,402471,3952112,581084,3963429,731753,800589,1310292,1617095,2115901,797799,1385444,524444
504648,1140046,6175137,1721608,497387,358930,2434915,526489,4075016,452297,1310823,495480,1706581,739613,2230426,2549116,370164,1265589,841518,650068,709564,864119,997427,713024,1035218,1546924,756654,1847426,677696,467173,1208069,229979,6317943,786016,726989,288959,586277,1337824,301421,3594614,222216,15262068,2400923,451944,2028422,1162379,1218468,309928,1216903,2007777
1876256,948732,2432784,669183,287109,466116,2480141,90554,2299833,1159836,1117449,279409,1122980,427947,1264842,663617,299116,876325,1344626,589734,181500,961236,1248112,2945609,1016327,909465,1060184,290219,881894,256637,642344,1106393,3868996,157741,615345,340548,842634,617863,377401,10439496,595930,1938599,1248919,1143653,2185572,987238,1122924,1226892,3551410,993347
1212256,429978,1224951,1655721,661453,59707,1404591,250956,2356276,547545,999341,509225,2376609,280430,738060,1130037,252697,1012250,130309,1033190,239770,377197,418346,3517830,544477,900742,5800082,209749,267613,345406,959419,629169,4112735,283176,936815,847287,1068271,788995,1716554,3827202,854791,4795907,2394442,906078,1147745,410480,782471,813735,1336952,540787
701180,214673,1178411,430002,1178177,107908,2300011,96897,1015681,1033206,2034525,801638,2271141,389373,391395,841963,361112,3705775,636855,421358,293315,757704,617216,903266,1086465,1670759,700747,559010,498471,577880,720136,642288,3687097,621665,655599,211592,716748,1206926,1104103,1729962,327830,8209328,2272439,638305,2051645,659367,1311357,1109686,681590,1727844
462198,466595,1199588,1804010,287315,243277,1701067,90653,1951323,513529,3161926,304514,699027,1139628,781402,2955449,150488,696390,185864,934398,316207,344999,353895,1664406,1867113,1724260,1274175,567644,131301,182709,682600,472776,5382013,274567,309284,390598,1864295,1383313,685648,5144691,298656,3134335,3569087,455384,1397580,444454,746344,401919,427893,336634
1760428,610748,971367,995255,801719,99174,2221010,242484,1166058,1132419,1722146,498976,2448713,459434,376150,945172,269096,576939,1119699,789151,242146,729678,2621586,1517893,1493134,669552,1285603,651595,293991,355718,894178,376822,1916793,163354,684425,1021302,729364,1115942,1968761,2681583,323913,1690121,700825,614413,624046,1099530,786353,1314117,995944,786939
1150817,450197,1361056,994050,259035,70298,2326086,226718,2247013,320269,940783,191399,2156638,488132,1109518,619995,166591,481834,583739,615779,487990,1006227,463013,821955,1043877,719649,864891,365354,210415,260699,199477,1025529,3976003,378339,326228,310307,687359,2178709,689431,1605925,450717,3093751,1699928,473709,914234,1688127,1297114,237950,476260,3672922
667814,331270,3681609,290666,220946,246831,1930115,585195,2352402,1510999,1300166,1190932,1619716,1297165,1441789,230701,407362,1060227,564742,454764,221414,679065,1062243,1679523,2426449,2546692,3505914,482070,1037953,646488,1405738,1074813,3177804,973480,508484,122853,865472,2968461,284649,6130720,375327,2711004,1665392,889915,2563797,2286530,1950212,1296790,905450,1701325
2168591,434922,5492991,1413193,1200571,1224197,1004262,197915,3396458,1857861,2167817,983505,2881989,1253323,2082678,525288,394640,2468284,1523732,1609372,889379,1014772,4699238,4341728,1134279,1507447,7713611,2033188,1036966,383623,242906,1624755,9001182,336229,361424,1090147,1103583,1101531,418188,7588959,224757,10209206,9629472,1413187,3751279,1988661,4647845,2227058,1952528,832431
1416131,447190,2439085,1624155,428556,324920,1938568,234577,2605376,2862528,2639880,832843,1375641,1114125,1861198,2906547,432683,641721,2165790,1896496,858714,637579,433571,4351496,3342077,3934734,4646404,857644,597532,310622,1021740,987266,6923462,1951722,243950,495907,485382,977761,472315,1653564,876841,5393947,775850,394691,597032,1349303,1172094,587770,1240789,911423
1635943,394754,1281152,1710249,448179,320163,3961606,161816,1161755,502772,2038154,739293,735940,1014708,533141,1432932,66493,461844,400459,662264,155985,879054,521398,390604,525683,2292530,1518487,239752,457449,194622,1512425,1381832,2989387,414307,383575,581937,285686,1681572,840682,13183962,782657,7308276,2863075,709369,599961,397553,619822,333917,1662801,329012
590664,583101,5076673,1346464,522828,589321,1690519,197639,1269479,818924,1360123,429746,1104153,667432,1389040,406055,149525,1249613,274164,1412322,913620,1398460,1874454,1183357,767850,4457977,2733825,214814,591171,380135,450563,760192,8843688,824735,897431,344844,1199244,968193,893475,14016887,429666,1949709,1689319,552512,2446711,1175080,1241747,767400,1515661,556876
1183688,927864,4450357,1556011,508898,110067,2689220,340934,966042,884406,982494,530663,2197594,985275,398521,1782747,158141,875759,450304,812103,285669,329420,613693,1788117,2243632,1442421,2942457,793032,625005,323871,903735,460392,2310283,371409,677615,337325,870065,2753254,4587282,6855869,499673,1458452,848028,272815,2090889,283385,611962,410970,1285469,1330619
612841,311620,1783811,268455,326916,236236,1137545,127198,904081,862475,2155312,230805,2609592,428444,1298866,971767,669588,955517,1033302,895590,248015,1131775,518209,930070,1438228,2541324,802801,435450,933140,161655,554329,1878507,5017515,578688,549912,793497,1540898,1557306,525076,4952307,346998,3345110,2809235,309274,4433811,628956,2853932,1760369,3829800,1213978
2675541,288472,3281459,1583525,371855,438166,1239624,361193,968999,2365093,2097114,934092,1733910,935785,769292,858439,315203,1621206,1029363,1185063,822819,1453512,372465,1069447,2399103,1275033,4458279,625192,1815243,918897,992760,1240879,5767228,728486,1078349,1233149,2434430,1453780,851832,5200541,246663,3970934,945262,1082558,3356142,581658,1940812,1210755,1014153,1210439
1072431,792177,3669908,1559415,334039,249216,1151642,362942,4866187,1493541,428658,369640,1757953,251042,675549,1000367,83685,359562,509597,1190286,430973,363879,559229,1901442,505173,1042774,1330782,176839,806577,300637,672247,695217,8576576,196182,223854,459611,596733,579105,874604,1402760,226457,1152302,1963584,684892,352710,476495,803037,247602,1454291,482471
1522832,482183,1949147,2376599,528830,341828,535772,164966,2179151,1062693,2045957,715282,2436689,1877214,526827,1022804,100929,1847995,571033,692932,269104,586715,585636,1760456,2280371,2795631,2476386,1224999,550691,308169,489780,1143179,5954033,690057,1712096,1167992,584021,741111,343621,7645591,344951,5393800,738556,524603,501835,1057461,3041275,768826,1795490,932633
1140763,1715871,2636628,692891,478702,106465,1178914,654014,2044853,1271849,1161698,597346,2282352,831440,317441,750744,118663,2774015,272709,1499896,575166,1375908,1007062,2352669,1203504,1999136,3256529,494465,426487,401495,418627,431233,4992979,287654,229580,832893,1669277,810918,1130295,3612438,690264,2023481,1345373,1198030,3112537,1268449,932180,1024377,848150,522826
2252242,1035666,6972795,400668,361185,137671,2913678,189151,1525015,618577,2182552,271616,3660367,827276,1384876,652490,90242,1009339,501743,917073,444352,765757,531054,5348248,362590,2797150,659458,1324754,742948,514665,649363,1440962,4434314,401291,255459,982959,2275153,1019421,599252,4423928,303526,3470551,2678771,621533,1180558,345176,1583720,1465460,1624904,564675
1632140,773011,2984402,1185647,280535,61175,1330092,239728,843544,801837,1405642,643982,2803579,744577,619995,413715,137583,1113102,497293,956058,155915,1575622,788629,1218546,1492495,1547204,1259567,209830,301967,588803,753154,719040,4578519,444355,224026,336588,811653,1975186,1643000,3867960,478863,2940100,377807,1499717,669568,2043558,664691,1469946,2601576,717788
612181,528135,2143653,934117,565177,650828,2775172,169394,476689,382949,1274116,667245,1788164,919365,208629,575795,185153,4409673,292147,961847,249272,356971,328900,1784083,715212,1741151,567744,211081,919293,238719,1092934,943011,5610289,619090,292959,1007739,240924,654152,739267,3406801,445461,4839658,1495972,322998,870370,2240612,955578,888333,837844,1502660
1152664,322821,976553,609360,994399,106717,2802654,429181,677450,309327,1284566,534489,1512575,1226825,493852,299531,128208,1521625,1174227,455939,394759,731884,284022,1236743,1526304,920325,1553475,135731,967800,327510,247178,1087100,2221899,310598,171421,365552,351203,1433419,1352899,5931841,391770,4384629,1133628,1307576,3454600,808297,1673976,775866,1964236,421003
1827137,974016,1501126,677228,947003,173282,3608766,101076,737919,515794,1166618,644816,1300085,221849,903396,636129,121292,2386469,288652,1141173,421045,387030,1601223,1328408,1675096,1710991,7686052,194516,394197,306155,990469,1902682,4414013,342796,359846,741131,1848158,619039,695164,3832894,287548,2836968,1126334,375304,579936,449919,1633392,576808,966429,1035843
1368072,278749,1068021,826145,208319,322468,2169601,349709,1843038,403464,1713465,882372,2619167,999121,950973,1874216,245146,1018447,475687,1435082,132001,259808,319121,1144503,1749154,1864646,1172507,369108,552121,351564,408988,821126,3059468,522118,538908,442948,1003225,1390268,791942,3267898,605291,2019992,2779658,436734,709403,301772,2608844,512381,2705454,1971104
1370377,508405,5293231,507778,1337789,168045,819756,174292,616680,495333,805789,665176,2627060,592198,1138110,512103,172436,753276,364643,1410113,831964,2323829,960935,942978,2274733,631489,1267700,458166,360884,323220,933136,1410021,3731421,1558330,466776,1080742,476174,1142452,1855968,3370898,281061,1487668,1477175,731069,1029988,1851535,1554744,704551,485878,2027125
2680377,924743,8362198,1537675,467007,513013,1961227,385726,1007933,770151,2038395,782286,2207657,1019994,990313,1424889,692916,2363625,1019436,1481196,1102740,1287992,1824676,1143553,1769761,1191507,5059741,387456,275179,747196,630130,1168059,4638936,448305,263326,612745,1490750,1195781,866804,3283839,613670,2609030,4242444,509415,1359786,861136,1366457,511419,475952,1575363
1316678,222149,4443935,381622,335041,111767,1249961,158353,1648583,747854,1774802,446052,1200754,846628,733694,362087,189075,661913,938485,535595,142754,972877,609502,1273013,908792,1969039,1175468,312958,129704,603384,488947,1089934,6086403,281249,633133,1046100,524501,587021,1305235,4539923,652252,3074251,535714,669375,768071,631004,2341594,810881,470184,479063
634206,1563638,1945867,1278744,547701,255311,3025558,206491,790637,364700,878138,257808,3185979,597517,1441799,1039134,107599,625219,943332,602029,229378,535437,331231,772842,1213698,3213475,1441081,294921,242049,606283,1436356,574941,5836301,266492,426121,2303319,1036238,1081969,1555614,3962930,378344,3983720,1144546,1183353,607600,1007605,1374717,338484,2651526,557895
1791314,446086,2354327,724531,617228,243592,4019359,282550,2121891,344738,1432693,326126,1351771,498248,1708751,365169,278730,865932,2146393,1386568,336103,1368081,916635,1820426,2902290,9150306,1642877,726246,373300,306033,686843,694839,3596640,619242,650618,254071,415807,1530615,1050892,10449083,473154,5673479,1263223,998783,989246,898165,2656621,428604,850449,1052609
908126,2227800,1441579,1553603,498989,92196,1007854,307458,570654,1107010,3181209,296364,2639075,443080,1084626,2676511,69959,352429,2407287,716605,953893,298687,883018,1279098,674468,4924919,795711,715038,514694,310759,765515,2197540,5583845,261056,672079,315041,867823,2149637,2191938,5232898,211802,3909523,2682484,391567,923734,415126,569987,528155,886760,641299
